avg_daily_traffic,spans_units,structure_length[ft],age,deck_area[ft2],mile_point,latitude,longitud,approach_span_units,approach_width[ft],skew_angle[o],nav_vert_clearance,nav_horiz_clearance,route_horiz_clearance,lengt_max_span[ft],left_curb_width[ft],right_curb_width[ft],roadway_curb_curb_width,min_vert_clearance_over,min_vert_underclearance,min_right_underclearance,min_left_underclearance,min_clearance_lift_brige,operating_rating[us-tons],inventory_rating[us-tons],detour_dist,avg_daily_truck_traffic,avg_daily_future_traffic,length_improvement,improvement_cost,road_improvement_cost,total_project_cost,avg_daily_truck_traffic[computed],avg_rel_humidity,avg_temperature,max_temperature,mean_wind_speed,min_temperature,days_measurable_precipitation,days_temp_below_0C,wind_direction,time_wetness,total_precipitation,inspection_month,inspection_year,historical_code,condition_rate,structural_appraisal,approach_alignment_appraisal,operating_rating_code,inventory_rating_code,condition_code
113780.0,7,660.1,30,43097.4,4.0,33.86883,-84.36636,0,60.0,0,0.0,0.0,61.7,109.9,0.0,0.0,62.0,99.98999786,75.0,5.6,0.0,0.0,40.9,23.9,1.2,1,170670,0.0,0.0,0.0,0.0,1138.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,5,8,1,1,7
9220.0,2,60.0,93,1556.1,2.0,33.886,-84.35947,0,24.0,0,0.0,0.0,23.0,29.9,0.0,0.0,23.0,99.98999786,0.0,0.0,0.0,0.0,37.9,22.9,1.9,1,13830,1379.9,234.0,23.0,352.0,92.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,4,2018,5,Fair,5,6,2,2,6
490.0,3,32.2,48,643.5,0.0,34.88145,-83.95279,0,20.0,10,0.0,0.0,31.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,735,0.0,125.0,13.0,188.0,5.0,78.0,13.4,33.9,0.0,-7.1,141,76,158.63,4325.0,1558.15,8,2017,5,Good,7,5,0,0,7
1768.0,2,24.0,17,715.0,0.0,32.55149,-84.88346,0,29.9,30,0.0,0.0,29.9,12.1,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,98.8,1,2652,0.0,94.0,9.0,141.0,18.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,8,2018,5,Good,7,7,0,0,7
143320.0,4,173.9,60,20765.7,55.0,33.74147,-84.41766,0,116.1,0,0.0,0.0,57.7,53.1,0.0,0.0,116.1,99.98999786,17.2,10.2,4.9,0.0,61.0,35.9,1.2,1,214980,0.0,1792.0,179.0,2689.0,1433.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,6,2017,5,Fair,6,8,1,1,6
8870.0,3,291.0,38,12316.4,1.0,33.7975,-84.39525,0,24.9,0,0.0,0.0,27.9,131.9,3.0,8.9,27.9,99.98999786,16.3,10.8,6.8,0.0,60.0,35.9,3.1,1,13305,0.0,1137.0,114.0,1705.0,89.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,7,7,1,1,7
113780.0,8,691.9,30,45175.1,4.0,33.86901,-84.3666,0,60.0,0,0.0,0.0,61.7,109.9,0.0,0.0,62.0,99.98999786,73.5,55.8,0.0,0.0,42.0,24.9,1.2,1,170670,0.0,0.0,0.0,0.0,1138.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,5,8,1,1,7
5410.0,4,120.1,57,2915.3,1.0,33.56148,-84.48947,0,20.0,0,0.0,0.0,23.6,29.9,0.7,0.7,23.6,99.98999786,0.0,0.0,0.0,0.0,37.9,22.9,1.9,1,8115,331.0,469.0,47.0,703.0,54.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,12,2018,5,Fair,5,7,1,1,6
6590.0,2,86.0,60,7699.0,20.0,33.68458,-84.44048,0,64.0,0,0.0,0.0,64.6,43.0,8.2,8.2,65.0,99.98999786,18.1,6.6,6.2,0.0,60.0,35.9,5.0,1,9885,0.0,611.0,61.0,916.0,66.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,4,2018,5,Good,7,8,2,2,7
640.0,3,120.1,27,5239.7,4.0,33.09024,-84.67541,0,26.9,0,0.0,0.0,40.4,40.0,0.0,0.0,40.4,99.98999786,0.0,0.0,0.0,0.0,65.9,38.9,8.1,1,960,0.0,469.0,47.0,703.0,6.0,77.0,17.3,39.0,0.0,-5.4,118,31,150.05,4643.0,1076.38,4,2018,5,Good,7,7,1,1,7
3590.0,2,44.0,92,1413.5,4.0,32.54912,-84.8849,0,24.0,0,0.0,0.0,29.9,22.0,0.0,0.0,29.9,99.98999786,0.0,0.0,0.0,0.0,38.9,20.9,6.2,1,5385,0.0,172.0,17.0,258.0,36.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,7,2018,2,Good,5,8,2,2,7
122.0,2,21.0,16,482.2,0.0,34.23167,-84.2205,0,23.0,0,0.0,0.0,22.3,9.8,0.0,4.9,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,288,0.0,82.0,8.0,123.0,1.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,8,6,0,0,8
10450.0,4,288.1,30,12285.9,1.0,33.86406,-84.369,0,27.9,0,0.0,0.0,27.9,122.0,5.9,5.9,27.9,99.98999786,18.9,12.8,11.4,0.0,42.0,24.9,5.0,1,15675,0.0,1125.0,113.0,1688.0,105.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,7,2017,5,Good,5,8,1,1,7
104.0,2,23.0,33,482.2,4.0,34.3326,-84.17947,0,21.0,0,0.0,0.0,26.9,12.1,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,8.1,1,156,0.0,90.0,9.0,135.0,1.0,78.0,14.9,37.6,0.0,-6.8,134,65,157.49,4524.0,1515.94,6,2017,5,Fair,5,6,0,0,5
1680.0,4,39.0,6,1165.6,1.0,33.41129,-84.54949,0,23.0,0,0.0,0.0,29.5,5.9,0.0,0.0,28.5,99.98999786,0.0,0.0,0.0,0.0,45.0,26.9,5.0,1,2520,46.9,3478.0,348.0,5217.0,17.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,6,2018,5,Good,6,8,0,0,7
490.0,4,32.2,33,390.3,0.0,34.82086,-83.97935,0,12.1,15,0.0,0.0,18.7,6.9,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,3.1,1,735,0.0,125.0,13.0,188.0,5.0,78.0,13.4,33.9,0.0,-7.1,141,76,158.63,4325.0,1558.15,7,2017,5,Good,7,5,0,0,7
13980.0,4,1131.9,60,74642.3,239.815,31.89155,-85.1352,5,64.0,0,35.1,174.9,27.6,180.1,2.3,2.3,55.4,99.98999786,0.0,0.0,0.0,0.0,61.7,37.0,98.2,9,18101,1131.9,15615.0,1562.0,17177.0,1258.0,77.0,18.5,38.6,0.0,-5.0,125,19,170.86,4761.0,1162.61,8,2017,5,Fair,6,8,1,1,5
1768.0,2,21.0,17,626.9,0.0,32.55276,-84.88464,0,29.9,0,0.0,0.0,33.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,98.8,1,2652,0.0,82.0,8.0,123.0,18.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,8,2018,5,Good,7,7,0,0,7
203940.0,4,45.9,38,7806.0,251.0,33.79944,-84.39637,0,169.9,99,0.0,0.0,85.0,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.2,1,305910,0.0,670.0,67.0,1005.0,2039.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,8,2017,5,Good,7,8,0,0,7
40210.0,5,181.1,91,14319.4,3.0,33.81762,-84.38922,0,60.0,0,0.0,0.0,59.7,39.0,9.5,9.5,60.0,99.98999786,0.0,0.0,0.0,0.0,49.9,35.9,1.9,2,60315,0.0,1479.0,148.0,2218.0,804.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,7,2017,2,Fair,6,8,2,2,6
2120.0,2,92.8,58,5696.4,1.0,33.73335,-84.42345,0,36.1,0,0.0,0.0,42.0,56.1,8.9,8.9,42.0,99.98999786,16.0,4.9,0.0,0.0,74.0,35.9,1.9,1,3180,0.0,562.0,56.0,842.0,21.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,3,2018,5,Fair,5,8,2,2,5
40210.0,3,113.8,108,8926.8,3.0,33.81162,-84.39229,0,60.0,0,0.0,0.0,59.7,39.0,7.9,7.9,60.0,99.98999786,25.9,9.8,0.0,0.0,37.9,21.9,1.2,2,60315,0.0,931.0,93.0,1397.0,804.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,2,Fair,5,8,2,2,5
28050.0,4,222.1,48,10347.8,10.0,33.77657,-84.40633,0,40.0,22,0.0,0.0,40.0,73.2,2.0,2.0,40.0,99.98999786,16.0,15.4,19.6,0.0,50.9,35.9,1.2,1,42075,0.0,867.0,87.0,1301.0,281.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Fair,6,8,2,2,6
2120.0,3,107.0,58,6526.8,1.0,33.73271,-84.42397,0,60.0,0,0.0,0.0,42.0,36.1,8.9,8.9,42.0,99.98999786,0.0,0.0,0.0,0.0,50.9,35.9,1.9,1,3180,0.0,646.0,65.0,969.0,21.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,3,2018,5,Fair,5,8,2,2,5
1940.0,1,24.9,67,695.3,0.0,33.86914,-84.36937,0,24.0,20,0.0,0.0,23.6,24.9,2.0,2.0,24.0,99.98999786,0.0,0.0,0.0,0.0,34.9,20.9,1.9,1,2910,0.0,98.0,10.0,147.0,19.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,10,2018,5,Fair,5,7,1,1,6
2160.0,2,21.0,89,585.6,17.0,33.02961,-84.70183,0,27.9,0,0.0,0.0,37.7,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,62.9,37.9,9.9,1,3240,0.0,82.0,8.0,123.0,22.0,77.0,17.3,39.6,0.0,-5.8,110,33,165.22,4649.0,1148.89,3,2018,5,Fair,6,7,1,1,6
113780.0,5,421.9,30,27546.3,5.0,33.88161,-84.36469,0,60.0,45,0.0,0.0,61.7,104.0,0.0,0.0,62.0,99.98999786,0.0,0.0,0.0,0.0,67.9,38.9,1.2,1,170670,0.0,2099.0,210.0,3148.0,1138.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,7,8,1,1,7
2202.0,2,21.0,56,502.9,1.0,34.08036,-84.28471,0,24.0,0,0.0,0.0,24.0,9.8,4.9,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,48.0,26.9,1.9,1,3303,0.0,82.0,8.0,123.0,22.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,10,2017,5,Good,6,7,0,0,7
1768.0,2,22.0,62,656.3,0.0,32.4496,-84.92594,0,29.9,16,0.0,0.0,29.9,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,2652,0.0,86.0,9.0,129.0,18.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,8,2018,5,Fair,6,6,0,0,6
235260.0,3,210.0,61,43813.4,26.0,33.91384,-84.35194,0,191.9,35,0.0,0.0,99.90000153,102.0,0.0,0.0,202.4,99.98999786,17.0,2.0,0.0,0.0,50.9,31.0,1.2,1,352890,209.0,3282.0,328.0,4923.0,2353.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,7,2017,5,Good,7,8,1,1,7
113780.0,5,421.9,30,27546.3,5.0,33.88135,-84.36502,0,60.0,45,0.0,0.0,61.7,104.0,0.0,0.0,62.0,99.98999786,0.0,0.0,0.0,0.0,64.9,37.9,1.2,1,170670,0.0,2099.0,210.0,3148.0,1138.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,7,8,1,1,7
26850.0,3,32.2,46,2510.6,5.0,33.91594,-84.35139,0,78.1,0,0.0,0.0,39.7,9.8,4.9,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,1.9,1,40275,0.0,261.0,26.0,392.0,269.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,4,2018,5,Good,7,8,0,0,7
6080.0,3,231.0,52,11669.8,8.0,34.42101,-84.14666,0,24.0,45,0.0,0.0,46.6,77.1,0.7,0.7,46.9,99.98999786,0.0,0.0,0.0,0.0,50.9,30.0,5.0,1,9120,0.0,903.0,90.0,1354.0,61.0,78.0,14.9,37.6,0.0,-6.8,134,65,157.49,4524.0,1515.94,8,2018,5,Fair,6,7,1,1,6
13620.0,4,230.0,56,14789.2,2.0,32.446,-84.92779,0,50.9,20,0.0,0.0,51.8,62.0,4.9,4.9,51.8,99.98999786,17.0,11.2,5.2,0.0,64.9,38.9,3.7,1,20430,0.0,1389.0,139.0,2083.0,136.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,8,2018,5,Fair,7,5,2,2,6
19810.0,2,161.1,70,13054.1,10.0,33.77453,-84.40829,0,67.9,15,0.0,0.0,67.9,123.0,5.9,5.9,67.9,99.98999786,23.7,9.8,0.0,0.0,61.0,35.9,3.1,1,29715,0.0,1315.0,132.0,1973.0,198.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,7,2017,2,Fair,5,8,2,2,5
3500.0,3,34.1,47,884.4,15.0,33.01287,-84.7091,0,25.9,40,0.0,0.0,32.5,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,110.1,11.8,1,5250,0.0,133.0,13.0,199.0,35.0,77.0,17.3,39.6,0.0,-5.8,110,33,165.22,4649.0,1148.89,3,2018,5,Good,7,8,0,0,7
26920.0,2,21.0,34,1598.2,8.0,32.55554,-84.88596,0,76.1,0,0.0,0.0,37.7,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,110.1,1.2,11,40380,0.0,127.0,13.0,190.0,2961.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,7,2018,5,Fair,6,8,0,0,6
750.0,2,144.0,40,6757.3,0.0,32.31748,-84.97689,0,44.0,0,0.0,0.0,44.0,75.1,0.0,0.0,44.0,99.98999786,0.0,0.0,0.0,,52.1,36.0,3.7,30,800,176.2,1.0,1.0,2.0,225.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,5,Good,7,8,0,0,7
20080.0,7,339.9,31,13158.7,2.0,34.03768,-84.3026,0,24.0,30,0.0,0.0,29.9,89.9,0.0,5.9,29.9,99.98999786,0.0,0.0,0.0,0.0,71.0,36.9,1.2,1,30120,0.0,1328.0,133.0,1993.0,201.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,11,2017,5,Good,7,7,1,1,7
770.0,2,21.0,58,461.6,0.0,33.03111,-84.70229,0,22.0,0,0.0,0.0,33.8,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,65.9,39.9,6.2,10,1155,0.0,82.0,8.0,123.0,77.0,77.0,17.3,39.6,0.0,-5.8,110,33,165.22,4649.0,1148.89,3,2018,5,Good,7,7,1,1,7
20080.0,7,339.9,31,13158.7,2.0,34.0375,-84.30299,0,24.0,30,0.0,0.0,29.9,89.9,0.0,5.9,29.9,99.98999786,0.0,0.0,0.0,0.0,71.0,36.9,1.2,1,30120,0.0,1328.0,133.0,1993.0,201.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,11,2017,5,Good,7,7,1,1,7
136850.0,3,287.1,59,37673.6,55.0,33.74223,-84.4217,0,127.0,32,0.0,0.0,68.9,150.9,0.0,0.0,128.0,99.98999786,13.9,14.4,13.1,0.0,60.0,35.9,1.9,1,205275,498.0,3262.0,326.0,4893.0,1369.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,6,2017,5,Good,7,8,1,1,7
9060.0,3,278.9,29,11894.1,1.0,33.8847,-84.36491,0,26.9,0,0.0,0.0,27.9,122.0,5.9,5.9,27.9,99.98999786,18.5,11.8,11.4,0.0,50.9,26.9,3.1,1,13590,0.0,1090.0,109.0,1635.0,91.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,7,2017,5,Good,6,8,1,1,7
590.0,4,140.1,27,4688.1,11.0,33.24831,-84.61775,0,22.0,0,0.0,0.0,29.9,40.0,0.0,0.0,29.9,99.98999786,0.0,0.0,0.0,0.0,58.0,34.0,3.1,1,885,0.0,0.0,0.0,0.0,6.0,77.0,17.3,39.0,0.0,-5.4,118,31,150.05,4643.0,1076.38,10,2018,5,Good,7,7,1,1,7
1940.0,3,109.9,51,3894.4,1.0,33.57049,-84.49067,0,27.9,35,0.0,0.0,27.9,38.1,0.7,3.9,28.2,99.98999786,0.0,0.0,0.0,0.0,61.0,36.9,3.7,1,2910,0.0,430.0,43.0,645.0,19.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,12,2018,5,Fair,6,8,1,1,5
7430.0,4,394.0,34,30896.6,0.0,33.63337,-84.46591,0,64.0,7,0.0,0.0,64.0,111.9,5.9,5.9,64.0,99.98999786,30.0,10.5,0.0,0.0,36.9,21.9,1.9,1,11145,0.0,2799.0,280.0,4198.0,74.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,7,2018,5,Good,5,8,1,1,7
7870.0,3,163.1,42,8880.4,2.0,34.87809,-83.95969,0,24.0,20,0.0,0.0,39.7,94.2,5.9,5.9,40.0,99.98999786,16.8,11.5,0.0,0.0,39.9,31.0,1.2,1,11805,0.0,637.0,64.0,955.0,79.0,78.0,13.4,33.9,0.0,-7.1,141,76,158.63,4325.0,1558.15,7,2017,5,Fair,6,8,1,1,6
1500.0,4,321.9,70,10876.2,0.0,32.37386,-84.95702,0,25.9,0,0.0,0.0,25.9,80.1,0.7,4.9,25.9,99.98999786,0.0,0.0,0.0,,78.9,60.7,1.2,20,1650,352.7,1.0,1.0,2.0,300.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,5,Fair,5,6,8,8,5
14330.0,3,32.2,36,1635.0,4.0,33.58332,-84.48634,0,50.9,0,0.0,0.0,50.9,9.8,0.0,4.9,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,3.7,1,21495,0.0,193.0,19.0,290.0,143.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,11,2018,5,Good,7,8,0,0,7
15770.0,1,35.1,116,4180.8,6.0,33.77307,-84.4107,0,40.0,45,0.0,0.0,39.7,35.1,6.9,6.9,40.0,99.98999786,18.2,8.2,0.0,0.0,46.0,26.9,1.2,1,23655,251.0,211.0,21.0,317.0,158.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,4,2017,5,Fair,5,8,2,2,5
490.0,3,129.9,23,3537.9,6.0,34.59323,-84.07793,0,18.0,20,0.0,0.0,23.6,60.0,0.0,0.0,24.0,99.98999786,0.0,0.0,0.0,0.0,45.0,25.9,8.1,1,735,0.0,508.0,51.0,762.0,5.0,78.0,14.9,37.6,0.0,-6.8,134,65,157.49,4524.0,1515.94,12,2017,5,Good,6,6,1,1,7
500.0,2,21.0,10,516.7,0.0,32.3516,-84.9658,0,24.6,0,0.0,0.0,24.6,9.8,5.6,0.0,0.0,99.98999786,0.0,0.0,0.0,,60.1,36.0,6.2,10,500,41.3,1.0,1.0,2.0,50.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,5,Good,7,8,0,0,7
10470.0,2,67.9,94,2651.5,2.0,33.87014,-84.37208,0,20.0,0,0.0,0.0,31.8,34.1,6.9,4.9,32.2,99.98999786,0.0,0.0,0.0,0.0,54.9,33.0,1.2,1,15705,1388.1,266.0,27.0,399.0,105.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,4,2018,5,Fair,6,5,1,1,6
2202.0,3,148.0,34,5631.2,0.0,33.36909,-84.57175,0,33.1,0,0.0,0.0,34.8,60.0,0.0,0.0,35.1,99.98999786,22.0,15.1,0.0,0.0,50.9,35.9,1.9,1,3303,0.0,578.0,58.0,867.0,22.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,7,2018,5,Good,7,6,2,2,7
18840.0,5,494.1,29,38742.9,1.0,33.90734,-84.35749,0,64.0,0,0.0,0.0,64.0,128.0,5.9,5.9,64.0,99.98999786,21.4,9.8,10.4,0.0,61.0,35.9,3.1,1,28260,0.0,4036.0,404.0,6054.0,188.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,7,8,2,2,7
20080.0,2,204.1,18,26178.0,0.0,33.79032,-84.40444,0,83.0,12,0.0,0.0,99.90000153,130.9,12.8,12.8,100.4,25.5,20.3,0.0,0.0,0.0,57.0,29.0,1.2,1,30120,0.0,1667.0,167.0,2500.0,201.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,6,6,1,1,7
136850.0,3,163.1,58,19472.8,55.0,33.74311,-84.42333,0,116.1,32,0.0,0.0,57.7,82.0,0.0,0.0,116.1,99.98999786,15.0,17.4,17.3,0.0,61.0,35.9,3.1,1,205275,0.0,1679.0,168.0,2519.0,1369.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,7,2017,5,Good,7,8,1,1,7
1500.0,4,322.8,87,15463.8,0.0,32.37397,-84.95777,0,25.9,0,0.0,0.0,25.9,81.4,4.9,13.1,25.9,99.98999786,0.0,0.0,0.0,,25.0,19.3,6.8,20,1650,353.7,1.0,1.0,2.0,300.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,3,Fair,4,8,8,8,5
24120.0,6,465.9,29,55177.9,1.0,33.90308,-84.35944,0,80.1,0,0.0,0.0,51.8,107.9,5.9,5.9,104.0,99.98999786,18.4,11.5,7.8,0.0,43.0,25.9,3.1,1,36180,0.0,4304.0,430.0,6455.0,241.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,5,8,1,1,7
500.0,2,21.0,10,516.7,0.0,32.35358,-84.96586,0,24.6,0,0.0,0.0,24.6,9.8,5.6,0.0,0.0,99.98999786,0.0,0.0,0.0,,60.1,36.0,6.2,10,500,41.3,1.0,1.0,2.0,50.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,5,Good,7,8,0,0,7
120.0,1,26.9,17,617.8,0.0,34.20741,-84.23664,0,23.0,42,0.0,0.0,23.3,26.9,4.9,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,110.1,110.1,1.9,1,180,0.0,105.0,11.0,158.0,1.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,7,8,0,0,7
1768.0,3,37.1,57,1106.9,0.0,32.45002,-84.92924,0,29.9,30,0.0,0.0,29.9,12.1,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,46.0,26.9,1.2,1,2652,0.0,145.0,14.0,217.0,18.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,8,2018,5,Good,6,4,0,0,7
50.0,1,39.0,38,576.4,4.0,33.20933,-84.63531,0,25.9,0,0.0,0.0,13.8,39.0,0.0,0.0,13.8,99.98999786,0.0,0.0,0.0,0.0,82.9,48.9,6.8,2,75,1360.9,111.0,11.0,166.0,1.0,77.0,17.3,39.0,0.0,-5.4,118,31,150.05,4643.0,1076.38,9,2018,5,Fair,6,4,1,1,6
104.0,2,21.0,40,626.9,0.0,33.12901,-84.66695,0,29.9,27,0.0,0.0,29.9,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,0.0,61.0,35.9,5.0,1,156,0.0,82.0,8.0,123.0,1.0,77.0,17.3,39.0,0.0,-5.4,118,31,150.05,4643.0,1076.38,3,2018,5,Good,7,8,0,0,7
115000.0,3,231.0,54,12276.0,7.0,33.90975,-84.35742,0,49.9,25,0.0,0.0,50.9,82.0,0.0,0.0,50.9,99.98999786,24.2,12.5,0.0,0.0,39.9,23.9,1.2,1,172500,0.0,903.0,90.0,1354.0,1150.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,4,2018,5,Good,5,8,1,1,7
500.0,2,21.0,10,516.7,0.0,32.35421,-84.96619,0,24.6,0,0.0,0.0,24.6,9.8,0.0,0.0,0.0,99.98999786,0.0,0.0,0.0,,60.1,36.0,6.2,10,500,41.3,1.0,1.0,2.0,50.0,77.0,17.9,39.6,0.0,-5.3,119,30,167.02,4756.0,1107.59,10,2017,5,Good,7,8,0,0,7
208960.0,3,223.1,53,38939.5,26.0,33.91183,-84.35668,0,173.9,10,0.0,0.0,89.9,101.0,0.0,0.0,168.6,99.98999786,16.4,11.8,7.5,0.0,44.0,26.9,1.2,1,313440,0.0,3248.0,325.0,4871.0,2090.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Fair,6,8,1,1,6
3880.0,1,29.9,54,1097.1,1.0,33.99567,-84.32333,0,36.1,0,0.0,0.0,35.1,29.9,0.7,0.7,35.1,99.98999786,0.0,0.0,0.0,0.0,39.9,23.9,5.0,1,5820,241.1,117.0,12.0,176.0,39.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2018,5,Good,5,8,1,1,7
16650.0,2,384.8,37,53281.9,5.0,33.62049,-84.47364,0,80.1,22,0.0,0.0,99.90000153,192.9,5.9,5.9,124.0,99.98999786,16.3,11.8,9.8,0.0,50.9,35.9,1.9,1,24975,0.0,0.0,0.0,0.0,167.0,76.0,16.8,37.0,1.0,-5.9,110,41,168.64,4359.0,1120.56,4,2017,5,Good,7,8,2,2,7
14160.0,3,90.9,94,5098.5,3.0,33.80866,-84.39861,0,29.9,25,0.0,0.0,31.8,39.0,5.6,5.6,32.2,99.98999786,21.3,8.2,0.0,0.0,35.9,20.9,1.9,1,21240,305.1,356.0,36.0,533.0,142.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,3,2018,5,Good,4,7,2,2,7
310.0,1,61.0,33,900.9,5.0,33.21925,-84.63235,0,20.0,0,0.0,0.0,13.1,61.0,0.0,0.0,13.1,99.98999786,0.0,0.0,0.0,0.0,99.0,86.0,11.8,1,465,0.0,173.0,17.0,260.0,3.0,77.0,17.3,39.0,0.0,-5.4,118,31,150.05,4643.0,1076.38,3,2018,5,Fair,5,4,1,1,5
3030.0,5,306.1,29,13055.5,1.0,33.89495,-84.36407,0,26.9,0,0.0,0.0,27.9,106.0,5.9,5.9,27.9,99.98999786,19.4,10.8,10.8,0.0,53.9,23.9,3.1,1,4545,0.0,1196.0,120.0,1793.0,30.0,77.0,16.2,36.3,1.0,-6.3,111,47,171.63,4355.0,1210.12,5,2017,5,Good,5,8,1,1,7
